Timestamp,Voltage (mV),Temperature (C)
2025-06-05 12:45:05,869.14,86.91
2025-06-05 12:45:06,869.14,86.91
2025-06-05 12:45:07,869.14,86.91
2025-06-05 12:45:08,874.02,87.40
2025-06-05 12:45:09,869.14,86.91
2025-06-05 12:45:10,869.14,86.91
2025-06-05 12:45:11,864.26,86.43
2025-06-05 12:45:12,864.26,86.43
2025-06-05 12:45:13,859.38,85.94
2025-06-05 12:45:14,854.49,85.45
2025-06-05 12:45:15,849.61,84.96
2025-06-05 12:45:16,844.73,84.47
2025-06-05 12:45:17,844.73,84.47
2025-06-05 12:45:18,844.73,84.47
2025-06-05 12:45:19,844.73,84.47
2025-06-05 12:45:20,839.84,83.98
2025-06-05 12:45:21,834.96,83.50
2025-06-05 12:45:22,834.96,83.50
2025-06-05 12:45:23,834.96,83.50
2025-06-05 12:45:24,825.20,82.52
2025-06-05 12:45:25,820.31,82.03
2025-06-05 12:45:26,820.31,82.03
2025-06-05 12:45:27,815.43,81.54
2025-06-05 12:45:28,815.43,81.54
2025-06-05 12:45:29,820.31,82.03
2025-06-05 12:45:30,810.55,81.05
2025-06-05 12:45:31,805.66,80.57
2025-06-05 12:45:32,800.78,80.08
2025-06-05 12:45:33,800.78,80.08
2025-06-05 12:45:34,795.90,79.59
2025-06-05 12:45:35,791.02,79.10
2025-06-05 12:45:36,786.13,78.61
2025-06-05 12:45:37,781.25,78.12
2025-06-05 12:45:38,776.37,77.64
2025-06-05 12:45:39,771.48,77.15
2025-06-05 12:45:40,766.60,76.66
2025-06-05 12:45:41,761.72,76.17
2025-06-05 12:45:42,756.84,75.68
2025-06-05 12:45:43,742.19,74.22
2025-06-05 12:45:44,742.19,74.22
2025-06-05 12:45:45,732.42,73.24
2025-06-05 12:45:46,727.54,72.75
2025-06-05 12:45:47,722.66,72.27
2025-06-05 12:45:48,722.66,72.27
2025-06-05 12:45:49,717.77,71.78
2025-06-05 12:45:50,712.89,71.29
2025-06-05 12:45:51,708.01,70.80
2025-06-05 12:45:52,703.13,70.31
2025-06-05 12:45:53,703.13,70.31
2025-06-05 12:45:54,698.24,69.82
2025-06-05 12:45:55,688.48,68.85
2025-06-05 12:45:56,683.59,68.36
2025-06-05 12:45:57,683.59,68.36
2025-06-05 12:45:58,678.71,67.87
2025-06-05 12:45:59,673.83,67.38
2025-06-05 12:46:00,668.95,66.89
2025-06-05 12:46:01,668.95,66.89
2025-06-05 12:46:02,664.06,66.41
2025-06-05 12:46:03,659.18,65.92
2025-06-05 12:46:04,654.30,65.43
2025-06-05 12:46:05,649.41,64.94
2025-06-05 12:46:06,649.41,64.94
2025-06-05 12:46:07,644.53,64.45
2025-06-05 12:46:08,639.65,63.96
2025-06-05 12:46:09,634.77,63.48
2025-06-05 12:46:10,629.88,62.99
2025-06-05 12:46:11,629.88,62.99
2025-06-05 12:46:12,625.00,62.50
2025-06-05 12:46:13,625.00,62.50
2025-06-05 12:46:14,620.12,62.01
2025-06-05 12:46:15,615.23,61.52
2025-06-05 12:46:16,610.35,61.04
2025-06-05 12:46:17,605.47,60.55
2025-06-05 12:46:18,605.47,60.55
2025-06-05 12:46:19,600.59,60.06
2025-06-05 12:46:20,595.70,59.57
2025-06-05 12:46:21,595.70,59.57
2025-06-05 12:46:22,590.82,59.08
2025-06-05 12:46:23,585.94,58.59
2025-06-05 12:46:24,581.05,58.11
2025-06-05 12:46:25,581.05,58.11
2025-06-05 12:46:26,581.05,58.11
2025-06-05 12:46:27,576.17,57.62
2025-06-05 12:46:28,571.29,57.13
2025-06-05 12:46:29,566.41,56.64
2025-06-05 12:46:30,566.41,56.64
2025-06-05 12:46:31,561.52,56.15
2025-06-05 12:46:32,561.52,56.15
2025-06-05 12:46:33,556.64,55.66
2025-06-05 12:46:34,556.64,55.66
2025-06-05 12:46:35,551.76,55.18
2025-06-05 12:46:36,546.88,54.69
2025-06-05 12:46:37,546.88,54.69
2025-06-05 12:46:38,541.99,54.20
2025-06-05 12:46:39,541.99,54.20
2025-06-05 12:46:40,537.11,53.71
2025-06-05 12:46:41,532.23,53.22
2025-06-05 12:46:42,527.34,52.73
2025-06-05 12:46:43,527.34,52.73
2025-06-05 12:46:44,527.34,52.73
2025-06-05 12:46:45,522.46,52.25
2025-06-05 12:46:46,517.58,51.76
2025-06-05 12:46:47,517.58,51.76
2025-06-05 12:46:48,517.58,51.76
2025-06-05 12:46:49,512.70,51.27
2025-06-05 12:46:50,512.70,51.27
2025-06-05 12:46:51,507.81,50.78
2025-06-05 12:46:52,507.81,50.78
2025-06-05 12:46:53,502.93,50.29
2025-06-05 12:46:54,502.93,50.29
2025-06-05 12:46:55,498.05,49.80
2025-06-05 12:46:56,498.05,49.80
2025-06-05 12:46:57,493.16,49.32
2025-06-05 12:46:58,488.28,48.83
2025-06-05 12:46:59,488.28,48.83
2025-06-05 12:47:00,483.40,48.34
2025-06-05 12:47:01,478.52,47.85
2025-06-05 12:47:02,478.52,47.85
2025-06-05 12:47:03,473.63,47.36
2025-06-05 12:47:04,473.63,47.36
2025-06-05 12:47:05,468.75,46.88
