Timestamp,Voltage (mV),Temperature (C)
2025-06-10 14:13:59,224.61,22.46
2025-06-10 14:14:00,224.61,22.46
2025-06-10 14:14:01,224.61,22.46
2025-06-10 14:14:02,224.61,22.46
2025-06-10 14:14:03,229.49,22.95
2025-06-10 14:14:04,224.61,22.46
2025-06-10 14:14:05,224.61,22.46
2025-06-10 14:14:06,224.61,22.46
2025-06-10 14:14:07,224.61,22.46
2025-06-10 14:14:08,224.61,22.46
2025-06-10 14:14:09,224.61,22.46
2025-06-10 14:14:10,224.61,22.46
2025-06-10 14:14:11,224.61,22.46
2025-06-10 14:14:12,224.61,22.46
2025-06-10 14:14:13,224.61,22.46
2025-06-10 14:14:14,224.61,22.46
2025-06-10 14:14:15,229.49,22.95
2025-06-10 14:14:16,229.49,22.95
2025-06-10 14:14:17,234.38,23.44
2025-06-10 14:14:18,234.38,23.44
2025-06-10 14:14:19,239.26,23.93
2025-06-10 14:14:20,239.26,23.93
2025-06-10 14:14:21,239.26,23.93
2025-06-10 14:14:22,249.02,24.90
2025-06-10 14:14:23,249.02,24.90
2025-06-10 14:14:24,253.91,25.39
2025-06-10 14:14:25,253.91,25.39
2025-06-10 14:14:26,263.67,26.37
2025-06-10 14:14:27,268.55,26.86
2025-06-10 14:14:28,268.55,26.86
2025-06-10 14:14:29,273.44,27.34
2025-06-10 14:14:30,278.32,27.83
2025-06-10 14:14:31,283.20,28.32
2025-06-10 14:14:32,288.09,28.81
2025-06-10 14:14:33,288.09,28.81
2025-06-10 14:14:34,292.97,29.30
2025-06-10 14:14:35,302.73,30.27
2025-06-10 14:14:36,302.73,30.27
2025-06-10 14:14:37,307.62,30.76
2025-06-10 14:14:38,312.50,31.25
2025-06-10 14:14:39,317.38,31.74
2025-06-10 14:14:40,322.27,32.23
2025-06-10 14:14:41,327.15,32.71
2025-06-10 14:14:42,336.91,33.69
2025-06-10 14:14:43,341.80,34.18
2025-06-10 14:14:44,346.68,34.67
2025-06-10 14:14:45,346.68,34.67
2025-06-10 14:14:46,351.56,35.16
2025-06-10 14:14:47,356.45,35.64
2025-06-10 14:14:48,366.21,36.62
2025-06-10 14:14:49,371.09,37.11
2025-06-10 14:14:50,375.98,37.60
2025-06-10 14:14:51,380.86,38.09
2025-06-10 14:14:52,385.74,38.57
2025-06-10 14:14:53,390.63,39.06
2025-06-10 14:14:54,395.51,39.55
2025-06-10 14:14:55,400.39,40.04
2025-06-10 14:14:56,405.27,40.53
2025-06-10 14:14:57,410.16,41.02
2025-06-10 14:14:58,419.92,41.99
2025-06-10 14:14:59,419.92,41.99
2025-06-10 14:15:00,429.69,42.97
2025-06-10 14:15:01,429.69,42.97
2025-06-10 14:15:02,439.45,43.95
2025-06-10 14:15:03,449.22,44.92
2025-06-10 14:15:04,449.22,44.92
2025-06-10 14:15:05,454.10,45.41
2025-06-10 14:15:06,463.87,46.39
2025-06-10 14:15:07,468.75,46.88
2025-06-10 14:15:08,473.63,47.36
2025-06-10 14:15:09,478.52,47.85
2025-06-10 14:15:10,483.40,48.34
2025-06-10 14:15:11,493.16,49.32
2025-06-10 14:15:12,498.05,49.80
2025-06-10 14:15:13,502.93,50.29
2025-06-10 14:15:14,507.81,50.78
2025-06-10 14:15:15,512.70,51.27
2025-06-10 14:15:16,522.46,52.25
2025-06-10 14:15:17,522.46,52.25
2025-06-10 14:15:18,532.23,53.22
2025-06-10 14:15:19,532.23,53.22
2025-06-10 14:15:20,541.99,54.20
2025-06-10 14:15:21,541.99,54.20
2025-06-10 14:15:22,551.76,55.18
2025-06-10 14:15:23,551.76,55.18
2025-06-10 14:15:24,566.41,56.64
2025-06-10 14:15:25,566.41,56.64
2025-06-10 14:15:26,571.29,57.13
2025-06-10 14:15:27,576.17,57.62
2025-06-10 14:15:28,581.05,58.11
2025-06-10 14:15:29,585.94,58.59
2025-06-10 14:15:30,590.82,59.08
2025-06-10 14:15:31,595.70,59.57
2025-06-10 14:15:32,600.59,60.06
2025-06-10 14:15:33,605.47,60.55
2025-06-10 14:15:34,615.23,61.52
2025-06-10 14:15:35,615.23,61.52
2025-06-10 14:15:36,620.12,62.01
2025-06-10 14:15:37,625.00,62.50
2025-06-10 14:15:38,634.77,63.48
2025-06-10 14:15:39,634.77,63.48
2025-06-10 14:15:40,639.65,63.96
2025-06-10 14:15:41,644.53,64.45
2025-06-10 14:15:42,654.30,65.43
2025-06-10 14:15:43,659.18,65.92
2025-06-10 14:15:44,664.06,66.41
2025-06-10 14:15:45,664.06,66.41
2025-06-10 14:15:46,668.95,66.89
2025-06-10 14:15:47,678.71,67.87
2025-06-10 14:15:48,688.48,68.85
2025-06-10 14:15:49,683.59,68.36
2025-06-10 14:15:50,693.36,69.34
2025-06-10 14:15:51,693.36,69.34
2025-06-10 14:15:52,698.24,69.82
2025-06-10 14:15:53,717.77,71.78
2025-06-10 14:15:54,712.89,71.29
2025-06-10 14:15:55,712.89,71.29
2025-06-10 14:15:56,722.66,72.27
2025-06-10 14:15:57,722.66,72.27
2025-06-10 14:15:58,727.54,72.75
2025-06-10 14:15:59,732.42,73.24
2025-06-10 14:16:00,737.30,73.73
2025-06-10 14:16:01,742.19,74.22
2025-06-10 14:16:02,747.07,74.71
2025-06-10 14:16:03,747.07,74.71
2025-06-10 14:16:04,756.84,75.68
2025-06-10 14:16:05,761.72,76.17
2025-06-10 14:16:06,766.60,76.66
2025-06-10 14:16:07,771.48,77.15
2025-06-10 14:16:08,776.37,77.64
2025-06-10 14:16:09,781.25,78.12
2025-06-10 14:16:10,786.13,78.61
2025-06-10 14:16:11,786.13,78.61
2025-06-10 14:16:12,795.90,79.59
2025-06-10 14:16:13,800.78,80.08
2025-06-10 14:16:14,805.66,80.57
2025-06-10 14:16:15,805.66,80.57
2025-06-10 14:16:16,810.55,81.05
2025-06-10 14:16:17,820.31,82.03
2025-06-10 14:16:18,820.31,82.03
2025-06-10 14:16:19,825.20,82.52
2025-06-10 14:16:20,830.08,83.01
2025-06-10 14:16:21,839.84,83.98
2025-06-10 14:16:22,839.84,83.98
2025-06-10 14:16:23,839.84,83.98
2025-06-10 14:16:24,849.61,84.96
2025-06-10 14:16:25,849.61,84.96
2025-06-10 14:16:26,854.49,85.45
2025-06-10 14:16:27,859.38,85.94
2025-06-10 14:16:28,864.26,86.43
2025-06-10 14:16:29,864.26,86.43
2025-06-10 14:16:30,874.02,87.40
2025-06-10 14:16:31,874.02,87.40
2025-06-10 14:16:32,878.91,87.89
2025-06-10 14:16:33,883.79,88.38
2025-06-10 14:16:34,888.67,88.87
2025-06-10 14:16:35,893.55,89.36
2025-06-10 14:16:36,898.44,89.84
2025-06-10 14:16:37,898.44,89.84
2025-06-10 14:16:38,903.32,90.33
2025-06-10 14:16:39,908.20,90.82
2025-06-10 14:16:40,913.09,91.31
2025-06-10 14:16:41,913.09,91.31
2025-06-10 14:16:42,917.97,91.80
2025-06-10 14:16:43,927.73,92.77
