Timestamp,Voltage (mV),Temperature (C)
2025-06-10 15:55:21,1269.53,126.95
2025-06-10 15:55:22,1269.53,126.95
2025-06-10 15:55:23,1269.53,126.95
2025-06-10 15:55:24,1269.53,126.95
2025-06-10 15:55:25,1269.53,126.95
2025-06-10 15:55:26,1269.53,126.95
2025-06-10 15:55:27,1269.53,126.95
2025-06-10 15:55:28,1269.53,126.95
2025-06-10 15:55:29,1274.41,127.44
2025-06-10 15:55:30,1269.53,126.95
2025-06-10 15:55:31,1259.77,125.98
2025-06-10 15:55:32,1254.88,125.49
2025-06-10 15:55:33,1250.00,125.00
2025-06-10 15:55:34,1240.23,124.02
2025-06-10 15:55:35,1235.35,123.54
2025-06-10 15:55:36,1230.47,123.05
2025-06-10 15:55:37,1225.59,122.56
2025-06-10 15:55:38,1225.59,122.56
2025-06-10 15:55:39,1215.82,121.58
2025-06-10 15:55:40,1210.94,121.09
2025-06-10 15:55:41,1206.05,120.61
2025-06-10 15:55:42,1201.17,120.12
2025-06-10 15:55:43,1196.29,119.63
2025-06-10 15:55:44,1196.29,119.63
2025-06-10 15:55:45,1186.52,118.65
2025-06-10 15:55:46,1186.52,118.65
2025-06-10 15:55:47,1181.64,118.16
2025-06-10 15:55:48,1181.64,118.16
2025-06-10 15:55:49,1176.76,117.68
2025-06-10 15:55:50,1176.76,117.68
2025-06-10 15:55:51,1171.88,117.19
2025-06-10 15:55:52,1166.99,116.70
2025-06-10 15:55:53,1162.11,116.21
2025-06-10 15:55:54,1162.11,116.21
2025-06-10 15:55:55,1157.23,115.72
2025-06-10 15:55:56,1152.34,115.23
2025-06-10 15:55:57,1152.34,115.23
2025-06-10 15:55:58,1147.46,114.75
2025-06-10 15:55:59,1147.46,114.75
2025-06-10 15:56:00,1142.58,114.26
2025-06-10 15:56:01,1142.58,114.26
2025-06-10 15:56:02,1137.70,113.77
2025-06-10 15:56:03,1132.81,113.28
2025-06-10 15:56:04,1132.81,113.28
2025-06-10 15:56:05,1127.93,112.79
2025-06-10 15:56:06,1137.70,113.77
2025-06-10 15:56:07,1123.05,112.30
2025-06-10 15:56:08,1118.16,111.82
2025-06-10 15:56:09,1113.28,111.33
2025-06-10 15:56:10,1113.28,111.33
2025-06-10 15:56:11,1103.52,110.35
2025-06-10 15:56:12,1103.52,110.35
2025-06-10 15:56:13,1093.75,109.37
2025-06-10 15:56:14,1093.75,109.37
2025-06-10 15:56:15,1093.75,109.37
2025-06-10 15:56:16,1088.87,108.89
2025-06-10 15:56:17,1088.87,108.89
2025-06-10 15:56:18,1088.87,108.89
2025-06-10 15:56:19,1088.87,108.89
2025-06-10 15:56:20,1083.98,108.40
2025-06-10 15:56:21,1083.98,108.40
2025-06-10 15:56:22,1083.98,108.40
2025-06-10 15:56:23,1079.10,107.91
2025-06-10 15:56:24,1079.10,107.91
2025-06-10 15:56:25,1074.22,107.42
2025-06-10 15:56:26,1074.22,107.42
2025-06-10 15:56:27,1069.34,106.93
2025-06-10 15:56:28,1069.34,106.93
2025-06-10 15:56:29,1069.34,106.93
2025-06-10 15:56:30,1064.45,106.45
2025-06-10 15:56:31,1064.45,106.45
2025-06-10 15:56:32,1064.45,106.45
2025-06-10 15:56:33,1059.57,105.96
2025-06-10 15:56:34,1059.57,105.96
2025-06-10 15:56:35,1059.57,105.96
2025-06-10 15:56:36,1059.57,105.96
2025-06-10 15:56:37,1054.69,105.47
2025-06-10 15:56:38,1054.69,105.47
2025-06-10 15:56:39,1049.80,104.98
2025-06-10 15:56:40,1049.80,104.98
2025-06-10 15:56:41,1049.80,104.98
2025-06-10 15:56:42,1049.80,104.98
2025-06-10 15:56:43,1044.92,104.49
2025-06-10 15:56:44,1044.92,104.49
