Timestamp,Voltage (mV),Temperature (C)
2025-06-10 15:21:07,932.62,93.26
2025-06-10 15:21:08,932.62,93.26
2025-06-10 15:21:09,937.50,93.75
2025-06-10 15:21:10,937.50,93.75
2025-06-10 15:21:11,932.62,93.26
2025-06-10 15:21:12,937.50,93.75
2025-06-10 15:21:13,932.62,93.26
2025-06-10 15:21:14,932.62,93.26
2025-06-10 15:21:15,937.50,93.75
2025-06-10 15:21:16,937.50,93.75
2025-06-10 15:21:17,937.50,93.75
2025-06-10 15:21:18,942.38,94.24
2025-06-10 15:21:19,942.38,94.24
2025-06-10 15:21:20,942.38,94.24
2025-06-10 15:21:21,942.38,94.24
2025-06-10 15:21:22,942.38,94.24
2025-06-10 15:21:23,947.27,94.73
2025-06-10 15:21:24,947.27,94.73
2025-06-10 15:21:25,947.27,94.73
2025-06-10 15:21:26,952.15,95.21
2025-06-10 15:21:27,947.27,94.73
2025-06-10 15:21:28,952.15,95.21
2025-06-10 15:21:29,952.15,95.21
2025-06-10 15:21:30,957.03,95.70
2025-06-10 15:21:31,957.03,95.70
2025-06-10 15:21:32,957.03,95.70
2025-06-10 15:21:33,961.91,96.19
2025-06-10 15:21:34,961.91,96.19
2025-06-10 15:21:35,966.80,96.68
2025-06-10 15:21:36,966.80,96.68
2025-06-10 15:21:37,966.80,96.68
2025-06-10 15:21:38,971.68,97.17
2025-06-10 15:21:39,971.68,97.17
2025-06-10 15:21:40,976.56,97.66
2025-06-10 15:21:41,976.56,97.66
2025-06-10 15:21:42,981.45,98.14
2025-06-10 15:21:43,981.45,98.14
2025-06-10 15:21:44,986.33,98.63
2025-06-10 15:21:45,996.09,99.61
2025-06-10 15:21:46,991.21,99.12
2025-06-10 15:21:47,996.09,99.61
2025-06-10 15:21:48,1000.98,100.10
2025-06-10 15:21:49,1000.98,100.10
2025-06-10 15:21:50,1005.86,100.59
2025-06-10 15:21:51,1010.74,101.07
2025-06-10 15:21:52,1010.74,101.07
2025-06-10 15:21:53,1010.74,101.07
2025-06-10 15:21:54,1015.63,101.56
2025-06-10 15:21:55,1015.63,101.56
2025-06-10 15:21:56,1020.51,102.05
2025-06-10 15:21:57,1020.51,102.05
2025-06-10 15:21:58,1030.27,103.03
2025-06-10 15:21:59,1020.51,102.05
2025-06-10 15:22:00,1025.39,102.54
2025-06-10 15:22:01,1040.04,104.00
2025-06-10 15:22:02,1030.27,103.03
2025-06-10 15:22:03,1030.27,103.03
2025-06-10 15:22:04,1035.16,103.52
2025-06-10 15:22:05,1035.16,103.52
2025-06-10 15:22:06,1040.04,104.00
2025-06-10 15:22:07,1035.16,103.52
2025-06-10 15:22:08,1040.04,104.00
2025-06-10 15:22:09,1040.04,104.00
2025-06-10 15:22:10,1044.92,104.49
2025-06-10 15:22:11,1044.92,104.49
2025-06-10 15:22:12,1044.92,104.49
2025-06-10 15:22:13,1049.80,104.98
2025-06-10 15:22:14,1049.80,104.98
2025-06-10 15:22:15,1054.69,105.47
2025-06-10 15:22:16,1054.69,105.47
2025-06-10 15:22:17,1059.57,105.96
2025-06-10 15:22:18,1059.57,105.96
2025-06-10 15:22:19,1059.57,105.96
2025-06-10 15:22:20,1059.57,105.96
2025-06-10 15:22:21,1059.57,105.96
2025-06-10 15:22:22,1064.45,106.45
2025-06-10 15:22:23,1064.45,106.45
2025-06-10 15:22:24,1069.34,106.93
2025-06-10 15:22:25,1069.34,106.93
2025-06-10 15:22:26,1074.22,107.42
2025-06-10 15:22:27,1074.22,107.42
2025-06-10 15:22:28,1079.10,107.91
2025-06-10 15:22:29,1079.10,107.91
2025-06-10 15:22:30,1083.98,108.40
2025-06-10 15:22:31,1083.98,108.40
2025-06-10 15:22:32,1083.98,108.40
2025-06-10 15:22:33,1083.98,108.40
2025-06-10 15:22:34,1088.87,108.89
2025-06-10 15:22:35,1088.87,108.89
2025-06-10 15:22:36,1093.75,109.37
2025-06-10 15:22:37,1093.75,109.37
2025-06-10 15:22:38,1098.63,109.86
2025-06-10 15:22:39,1103.52,110.35
2025-06-10 15:22:40,1103.52,110.35
2025-06-10 15:22:41,1108.40,110.84
2025-06-10 15:22:42,1108.40,110.84
2025-06-10 15:22:43,1103.52,110.35
2025-06-10 15:22:44,1113.28,111.33
2025-06-10 15:22:45,1113.28,111.33
2025-06-10 15:22:46,1113.28,111.33
2025-06-10 15:22:47,1113.28,111.33
2025-06-10 15:22:48,1118.16,111.82
2025-06-10 15:22:49,1113.28,111.33
2025-06-10 15:22:50,1118.16,111.82
2025-06-10 15:22:51,1118.16,111.82
2025-06-10 15:22:52,1113.28,111.33
2025-06-10 15:22:53,1113.28,111.33
2025-06-10 15:22:54,1113.28,111.33
2025-06-10 15:22:55,1123.05,112.30
2025-06-10 15:22:56,1123.05,112.30
2025-06-10 15:22:57,1118.16,111.82
2025-06-10 15:22:58,1118.16,111.82
2025-06-10 15:22:59,1118.16,111.82
2025-06-10 15:23:00,1118.16,111.82
2025-06-10 15:23:01,1118.16,111.82
2025-06-10 15:23:02,1118.16,111.82
2025-06-10 15:23:03,1113.28,111.33
2025-06-10 15:23:04,1118.16,111.82
2025-06-10 15:23:05,1118.16,111.82
2025-06-10 15:23:06,1118.16,111.82
2025-06-10 15:23:07,1118.16,111.82
2025-06-10 15:23:08,1118.16,111.82
2025-06-10 15:23:09,1118.16,111.82
2025-06-10 15:23:10,1123.05,112.30
2025-06-10 15:23:11,1118.16,111.82
2025-06-10 15:23:12,1118.16,111.82
2025-06-10 15:23:13,1123.05,112.30
2025-06-10 15:23:14,1123.05,112.30
2025-06-10 15:23:15,1123.05,112.30
2025-06-10 15:23:16,1127.93,112.79
2025-06-10 15:23:17,1123.05,112.30
2025-06-10 15:23:18,1127.93,112.79
2025-06-10 15:23:19,1127.93,112.79
2025-06-10 15:23:20,1132.81,113.28
2025-06-10 15:23:21,1132.81,113.28
2025-06-10 15:23:22,1137.70,113.77
2025-06-10 15:23:23,1132.81,113.28
2025-06-10 15:23:24,1137.70,113.77
2025-06-10 15:23:25,1137.70,113.77
2025-06-10 15:23:26,1137.70,113.77
2025-06-10 15:23:27,1137.70,113.77
2025-06-10 15:23:28,1137.70,113.77
2025-06-10 15:23:29,1137.70,113.77
2025-06-10 15:23:30,1142.58,114.26
2025-06-10 15:23:31,1137.70,113.77
2025-06-10 15:23:32,1142.58,114.26
2025-06-10 15:23:33,1137.70,113.77
2025-06-10 15:23:34,1137.70,113.77
2025-06-10 15:23:35,1137.70,113.77
2025-06-10 15:23:36,1142.58,114.26
2025-06-10 15:23:37,1137.70,113.77
2025-06-10 15:23:38,1137.70,113.77
2025-06-10 15:23:39,1137.70,113.77
2025-06-10 15:23:40,1137.70,113.77
2025-06-10 15:23:41,1137.70,113.77
2025-06-10 15:23:42,1137.70,113.77
2025-06-10 15:23:43,1137.70,113.77
2025-06-10 15:23:44,1142.58,114.26
2025-06-10 15:23:45,1137.70,113.77
2025-06-10 15:23:46,1142.58,114.26
2025-06-10 15:23:47,1142.58,114.26
2025-06-10 15:23:48,1147.46,114.75
2025-06-10 15:23:49,1147.46,114.75
2025-06-10 15:23:50,1147.46,114.75
2025-06-10 15:23:51,1147.46,114.75
2025-06-10 15:23:52,1152.34,115.23
2025-06-10 15:23:53,1147.46,114.75
2025-06-10 15:23:54,1152.34,115.23
2025-06-10 15:23:55,1152.34,115.23
2025-06-10 15:23:56,1157.23,115.72
2025-06-10 15:23:57,1157.23,115.72
2025-06-10 15:23:58,1162.11,116.21
2025-06-10 15:23:59,1162.11,116.21
2025-06-10 15:24:00,1162.11,116.21
2025-06-10 15:24:01,1162.11,116.21
2025-06-10 15:24:02,1166.99,116.70
2025-06-10 15:24:03,1171.88,117.19
2025-06-10 15:24:04,1171.88,117.19
2025-06-10 15:24:05,1171.88,117.19
2025-06-10 15:24:06,1171.88,117.19
2025-06-10 15:24:07,1171.88,117.19
2025-06-10 15:24:08,1171.88,117.19
2025-06-10 15:24:09,1171.88,117.19
2025-06-10 15:24:10,1171.88,117.19
2025-06-10 15:24:11,1166.99,116.70
2025-06-10 15:24:12,1171.88,117.19
2025-06-10 15:24:13,1171.88,117.19
2025-06-10 15:24:14,1171.88,117.19
2025-06-10 15:24:15,1171.88,117.19
2025-06-10 15:24:16,1171.88,117.19
2025-06-10 15:24:17,1166.99,116.70
2025-06-10 15:24:18,1171.88,117.19
2025-06-10 15:24:19,1171.88,117.19
2025-06-10 15:24:20,1171.88,117.19
2025-06-10 15:24:21,1176.76,117.68
2025-06-10 15:24:22,1171.88,117.19
2025-06-10 15:24:23,1176.76,117.68
2025-06-10 15:24:24,1176.76,117.68
2025-06-10 15:24:25,1171.88,117.19
2025-06-10 15:24:26,1181.64,118.16
2025-06-10 15:24:27,1181.64,118.16
2025-06-10 15:24:28,1186.52,118.65
2025-06-10 15:24:29,1181.64,118.16
2025-06-10 15:24:30,1186.52,118.65
2025-06-10 15:24:31,1186.52,118.65
2025-06-10 15:24:32,1186.52,118.65
2025-06-10 15:24:33,1181.64,118.16
2025-06-10 15:24:34,1181.64,118.16
2025-06-10 15:24:35,1181.64,118.16
2025-06-10 15:24:36,1186.52,118.65
2025-06-10 15:24:37,1181.64,118.16
2025-06-10 15:24:38,1186.52,118.65
2025-06-10 15:24:39,1181.64,118.16
2025-06-10 15:24:40,1186.52,118.65
2025-06-10 15:24:41,1181.64,118.16
2025-06-10 15:24:42,1181.64,118.16
2025-06-10 15:24:43,1186.52,118.65
2025-06-10 15:24:44,1181.64,118.16
2025-06-10 15:24:45,1181.64,118.16
2025-06-10 15:24:46,1181.64,118.16
2025-06-10 15:24:47,1181.64,118.16
2025-06-10 15:24:48,1181.64,118.16
2025-06-10 15:24:49,1181.64,118.16
2025-06-10 15:24:50,1186.52,118.65
2025-06-10 15:24:51,1181.64,118.16
2025-06-10 15:24:52,1186.52,118.65
2025-06-10 15:24:53,1186.52,118.65
2025-06-10 15:24:54,1181.64,118.16
2025-06-10 15:24:55,1181.64,118.16
2025-06-10 15:24:56,1181.64,118.16
2025-06-10 15:24:57,1181.64,118.16
2025-06-10 15:24:58,1186.52,118.65
2025-06-10 15:24:59,1186.52,118.65
2025-06-10 15:25:00,1186.52,118.65
2025-06-10 15:25:01,1186.52,118.65
2025-06-10 15:25:02,1181.64,118.16
2025-06-10 15:25:03,1186.52,118.65
2025-06-10 15:25:04,1186.52,118.65
2025-06-10 15:25:05,1186.52,118.65
2025-06-10 15:25:06,1191.41,119.14
