Timestamp,Voltage (mV),Temperature (C)
2025-06-10 15:48:21,1621.09,162.11
2025-06-10 15:48:22,1625.98,162.60
2025-06-10 15:48:23,1616.21,161.62
2025-06-10 15:48:24,1616.21,161.62
2025-06-10 15:48:25,1611.33,161.13
2025-06-10 15:48:26,1616.21,161.62
2025-06-10 15:48:27,1611.33,161.13
2025-06-10 15:48:28,1616.21,161.62
2025-06-10 15:48:29,1611.33,161.13
2025-06-10 15:48:30,1616.21,161.62
2025-06-10 15:48:31,1611.33,161.13
2025-06-10 15:48:32,1611.33,161.13
2025-06-10 15:48:33,1611.33,161.13
2025-06-10 15:48:34,1606.45,160.64
2025-06-10 15:48:35,1601.56,160.16
2025-06-10 15:48:36,1601.56,160.16
2025-06-10 15:48:37,1596.68,159.67
2025-06-10 15:48:38,1596.68,159.67
2025-06-10 15:48:39,1591.80,159.18
2025-06-10 15:48:40,1591.80,159.18
2025-06-10 15:48:41,1586.91,158.69
2025-06-10 15:48:42,1591.80,159.18
2025-06-10 15:48:43,1582.03,158.20
2025-06-10 15:48:44,1586.91,158.69
2025-06-10 15:48:45,1582.03,158.20
2025-06-10 15:48:46,1577.15,157.71
2025-06-10 15:48:47,1601.56,160.16
2025-06-10 15:48:48,1586.91,158.69
2025-06-10 15:48:49,1577.15,157.71
2025-06-10 15:48:50,1577.15,157.71
2025-06-10 15:48:51,1567.38,156.74
2025-06-10 15:48:52,1562.50,156.25
2025-06-10 15:48:53,1557.62,155.76
2025-06-10 15:48:54,1557.62,155.76
2025-06-10 15:48:55,1552.73,155.27
2025-06-10 15:48:56,1552.73,155.27
2025-06-10 15:48:57,1547.85,154.79
2025-06-10 15:48:58,1547.85,154.79
2025-06-10 15:48:59,1542.97,154.30
2025-06-10 15:49:00,1542.97,154.30
2025-06-10 15:49:01,1538.09,153.81
2025-06-10 15:49:02,1538.09,153.81
2025-06-10 15:49:03,1533.20,153.32
2025-06-10 15:49:04,1533.20,153.32
2025-06-10 15:49:05,1528.32,152.83
2025-06-10 15:49:06,1528.32,152.83
2025-06-10 15:49:07,1523.44,152.34
2025-06-10 15:49:08,1518.55,151.86
2025-06-10 15:49:09,1518.55,151.86
2025-06-10 15:49:10,1513.67,151.37
2025-06-10 15:49:11,1508.79,150.88
2025-06-10 15:49:12,1508.79,150.88
2025-06-10 15:49:13,1503.91,150.39
2025-06-10 15:49:14,1508.79,150.88
2025-06-10 15:49:15,1499.02,149.90
2025-06-10 15:49:16,1499.02,149.90
2025-06-10 15:49:17,1494.14,149.41
2025-06-10 15:49:18,1489.26,148.93
2025-06-10 15:49:19,1484.38,148.44
2025-06-10 15:49:20,1484.38,148.44
2025-06-10 15:49:21,1479.49,147.95
2025-06-10 15:49:22,1479.49,147.95
2025-06-10 15:49:23,1479.49,147.95
2025-06-10 15:49:24,1479.49,147.95
2025-06-10 15:49:25,1474.61,147.46
2025-06-10 15:49:26,1469.73,146.97
2025-06-10 15:49:27,1469.73,146.97
2025-06-10 15:49:28,1464.84,146.48
2025-06-10 15:49:29,1459.96,146.00
2025-06-10 15:49:30,1455.08,145.51
2025-06-10 15:49:31,1455.08,145.51
2025-06-10 15:49:32,1450.20,145.02
2025-06-10 15:49:33,1445.31,144.53
2025-06-10 15:49:34,1445.31,144.53
2025-06-10 15:49:35,1440.43,144.04
2025-06-10 15:49:36,1440.43,144.04
2025-06-10 15:49:37,1435.55,143.55
2025-06-10 15:49:38,1435.55,143.55
2025-06-10 15:49:39,1430.66,143.07
2025-06-10 15:49:40,1430.66,143.07
2025-06-10 15:49:41,1420.90,142.09
2025-06-10 15:49:42,1425.78,142.58
2025-06-10 15:49:43,1416.02,141.60
2025-06-10 15:49:44,1416.02,141.60
2025-06-10 15:49:45,1411.13,141.11
2025-06-10 15:49:46,1411.13,141.11
2025-06-10 15:49:47,1406.25,140.63
2025-06-10 15:49:48,1406.25,140.63
2025-06-10 15:49:49,1401.37,140.14
2025-06-10 15:49:50,1396.48,139.65
2025-06-10 15:49:51,1396.48,139.65
2025-06-10 15:49:52,1396.48,139.65
2025-06-10 15:49:53,1391.60,139.16
2025-06-10 15:49:54,1391.60,139.16
2025-06-10 15:49:55,1386.72,138.67
2025-06-10 15:49:56,1386.72,138.67
2025-06-10 15:49:57,1386.72,138.67
2025-06-10 15:49:58,1386.72,138.67
2025-06-10 15:49:59,1381.84,138.18
2025-06-10 15:50:00,1381.84,138.18
2025-06-10 15:50:01,1381.84,138.18
2025-06-10 15:50:02,1376.95,137.70
2025-06-10 15:50:03,1376.95,137.70
2025-06-10 15:50:04,1376.95,137.70
2025-06-10 15:50:05,1372.07,137.21
2025-06-10 15:50:06,1376.95,137.70
2025-06-10 15:50:07,1372.07,137.21
2025-06-10 15:50:08,1372.07,137.21
2025-06-10 15:50:09,1367.19,136.72
2025-06-10 15:50:10,1372.07,137.21
2025-06-10 15:50:11,1367.19,136.72
2025-06-10 15:50:12,1372.07,137.21
2025-06-10 15:50:13,1367.19,136.72
2025-06-10 15:50:14,1367.19,136.72
2025-06-10 15:50:15,1362.30,136.23
2025-06-10 15:50:16,1362.30,136.23
2025-06-10 15:50:17,1362.30,136.23
2025-06-10 15:50:18,1362.30,136.23
2025-06-10 15:50:19,1362.30,136.23
2025-06-10 15:50:20,1362.30,136.23
2025-06-10 15:50:21,1357.42,135.74
2025-06-10 15:50:22,1357.42,135.74
2025-06-10 15:50:23,1352.54,135.25
2025-06-10 15:50:24,1357.42,135.74
2025-06-10 15:50:25,1352.54,135.25
2025-06-10 15:50:26,1352.54,135.25
2025-06-10 15:50:27,1352.54,135.25
2025-06-10 15:50:28,1352.54,135.25
2025-06-10 15:50:29,1352.54,135.25
2025-06-10 15:50:30,1357.42,135.74
2025-06-10 15:50:31,1352.54,135.25
2025-06-10 15:50:32,1352.54,135.25
2025-06-10 15:50:33,1352.54,135.25
2025-06-10 15:50:34,1352.54,135.25
2025-06-10 15:50:35,1347.66,134.77
2025-06-10 15:50:36,1347.66,134.77
2025-06-10 15:50:37,1342.77,134.28
2025-06-10 15:50:38,1347.66,134.77
2025-06-10 15:50:39,1342.77,134.28
2025-06-10 15:50:40,1342.77,134.28
2025-06-10 15:50:41,1337.89,133.79
2025-06-10 15:50:42,1337.89,133.79
2025-06-10 15:50:43,1333.01,133.30
2025-06-10 15:50:44,1337.89,133.79
2025-06-10 15:50:45,1333.01,133.30
2025-06-10 15:50:46,1333.01,133.30
2025-06-10 15:50:47,1328.13,132.81
2025-06-10 15:50:48,1333.01,133.30
2025-06-10 15:50:49,1328.13,132.81
2025-06-10 15:50:50,1328.13,132.81
2025-06-10 15:50:51,1323.24,132.32
2025-06-10 15:50:52,1328.13,132.81
2025-06-10 15:50:53,1323.24,132.32
2025-06-10 15:50:54,1323.24,132.32
2025-06-10 15:50:55,1323.24,132.32
2025-06-10 15:50:56,1323.24,132.32
2025-06-10 15:50:57,1323.24,132.32
2025-06-10 15:50:58,1323.24,132.32
2025-06-10 15:50:59,1333.01,133.30
2025-06-10 15:51:00,1328.13,132.81
2025-06-10 15:51:01,1328.13,132.81
2025-06-10 15:51:02,1328.13,132.81
2025-06-10 15:51:03,1323.24,132.32
2025-06-10 15:51:04,1323.24,132.32
2025-06-10 15:51:05,1323.24,132.32
2025-06-10 15:51:06,1323.24,132.32
2025-06-10 15:51:07,1318.36,131.84
2025-06-10 15:51:08,1318.36,131.84
2025-06-10 15:51:09,1318.36,131.84
2025-06-10 15:51:10,1318.36,131.84
2025-06-10 15:51:11,1318.36,131.84
2025-06-10 15:51:12,1318.36,131.84
2025-06-10 15:51:13,1318.36,131.84
2025-06-10 15:51:14,1318.36,131.84
2025-06-10 15:51:15,1318.36,131.84
2025-06-10 15:51:16,1318.36,131.84
2025-06-10 15:51:17,1318.36,131.84
2025-06-10 15:51:18,1318.36,131.84
2025-06-10 15:51:19,1328.13,132.81
2025-06-10 15:51:20,1323.24,132.32
2025-06-10 15:51:21,1318.36,131.84
2025-06-10 15:51:22,1318.36,131.84
2025-06-10 15:51:23,1313.48,131.35
2025-06-10 15:51:24,1313.48,131.35
2025-06-10 15:51:25,1308.59,130.86
2025-06-10 15:51:26,1313.48,131.35
2025-06-10 15:51:27,1313.48,131.35
2025-06-10 15:51:28,1313.48,131.35
2025-06-10 15:51:29,1313.48,131.35
2025-06-10 15:51:30,1313.48,131.35
2025-06-10 15:51:31,1313.48,131.35
2025-06-10 15:51:32,1313.48,131.35
2025-06-10 15:51:33,1308.59,130.86
2025-06-10 15:51:34,1308.59,130.86
2025-06-10 15:51:35,1318.36,131.84
2025-06-10 15:51:36,1318.36,131.84
2025-06-10 15:51:37,1313.48,131.35
2025-06-10 15:51:38,1318.36,131.84
2025-06-10 15:51:39,1308.59,130.86
2025-06-10 15:51:40,1308.59,130.86
2025-06-10 15:51:41,1303.71,130.37
2025-06-10 15:51:42,1303.71,130.37
2025-06-10 15:51:43,1308.59,130.86
2025-06-10 15:51:44,1303.71,130.37
2025-06-10 15:51:45,1303.71,130.37
2025-06-10 15:51:46,1303.71,130.37
